id,x,y,private,duration
0,8fc722003f26045db577f1ca37526d1563be625898fbe131a0910f637e8214c8,04ec30e8b854a58f6695a2f773bdeea880f8f58a07b271fef00f85cac713e48f,2535d4f4f08685e55dbac6ec196ecccfd7f68589358dd7d81ca042405a7117c2,0.102063000
1,2b1cdbb4e00b09e1296e6c25b519326d796d60e3fb9123a19429a4ea2cd594bb,1a25f10725db73a0c53d3a4a7acfc47368d62dbe6c1e3ff82e594d371d1a9e45,9d3435b260e2f7dd28e3dfbdfb27a5c00e12d299a5ae4609d1c4508d7320951a,0.101918000
2,310aba7f0cea726a5a4693bb6282aa38b60f83e53713412b05e63e1cf6680324,66c07bfe11be14fdc3ca7990c7783b4e60adc6608c879f7caea41f2cb0faa7bf,13f27c343da62cd3b8aa0d2b6c886a72470a9260171ce129e6e85d8132e51d8f,0.101725000
3,f3c112505e85a14a72c4360ba5f223230cf445393abee90d66ee4ab12f730478,36b00e36daa96eb888b6040f98b5114438b483e8754d1446c4ce4512be6ead9e,5134bb33751dbb4d6cfaf49c57aa53b7018c4c9911261f0ce20ce272faeb677d,0.102055000
4,501404054e2d47423e4078d085debe13ed741459cfa49f0db64b5d8ddef2a715,060fcfafccaa205f4f8daba9e7182123185216dad433d02e68ae4d8a774cf4d4,afe9c162a46a6c9b7b6fea4bc72f55f396c7cd7b1ab774ccdc1f16fe764bd955,0.101992000
5,b798973df4198100a9b39027b29ca7da0453cef8b92a8b86b791674d216d632e,b732ffe38e28f3c419f83450d6dc93e9f25959b1e947e1f5a87eaa7ecc86695f,113775be6ab747cdb6ac6b1e30f0d5dc26d5bff8a8b8699061a27d341c9d9813,0.102049000
6,2007a1b146b14eaa03907a512abceffca4627968f91f5e57654c7db6f7b9c77a,a1ddfe33051e47d4b1fc73a3006a323903c1c868d87d651d732d4b31785c7ceb,52cf233e87475c5e08556c47bf448a91cee110c33deea81ef56bc528b74963a5,0.102010000
7,c146a00b1ed07d43435c4f33894207d651cff32256833125daf93216a3204d72,3472ef478bada43ec2ca45fc9196777f73fa4ec03cdab0bb8bb287593a0eab03,42096c42ab72c52d68a0ebb7b2ba6c8e345549a76d305ae038e21170e21f1341,0.102023000
8,8d30bbc522545788676c0d23f0d3e358fd9a38fafa30e235cd4eedd6aca76b29,0437cfda21cd18a5ff3b7cad1db568f459f89a0e5533425cb33f8f8457ebffd4,c554e46ba3e4457e30330f4aeb5c34942f98c2e75e9b925fec6405ea83ac1e27,0.102023000
9,924f82599a279b6434277a0897bbe2dbdbed78ea239924a821ceb798c73f3039,5063a01d5e983db030c381a783d1e07753d4e0ca49f82c86c5a7fce9d2419131,c2912d03fe09daf85e5bf365b986dcc16368ef13b8d6835b9857bf5e88cda16a,0.102052000
10,9b5b14f64f3c156125afb2068cf36ffe13a4438b29958b0d5c5c3b1fd3f7ac01,4db1e92702a9e17483709b31e4f1a7cb6e199231426b4f22b0617bbdbc5fa5d4,39b33fbf5f33245dbf29d0d82531f5c8a48d69d1cebb6bf60bbe2aba8acec98e,0.102151000
