id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,nonce_point_x,nonce_point_y,duration,duration_extra,return_code
0,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d5dd655fab01b17d5df36bcde206bb7f75cbd490f9b18d2fb1db493a7d2f0da5543088ee4d1feb19a600c02bbcc3209c,ae2edfa4c0384adc38f11ce4f0e0168d0cb668285725d41d9efac05f4751c8d0ba550279d98c4234670c2045f9f02796,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.024158024,0.000000000,0000
1,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2ba3f9e6ae78ab6b26462db260054e2ecc59444fa22d7399d06fbb48fb20d4746e63f82c7b81c0299e0f66dc439a6a2f,91fff90414e2737f91be7887dfbed66513b06ce1ef1bcde5e7f8b4d4f138bab24f63db62e1b418498a5dae151d87809a,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.025043712,0.000000000,0000
2,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,725aa68a8118a4cdb7a1f22efe51ada82e03ed686f9eb29c10ff057e5ac18ece74a15839ba97f15a63d343a3de56064e,79509bcadacf8455b6d52ef92011b528703998c1827019ee4e1c92103bcb98bd06ea112bc762243f9cc556a2291d7df7,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.025000113,0.000000000,0000
3,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d6be27157985bc62be7f89df7da3c98ecdfc8071eafb7535888a1cc54da76a065d167d8577838f69577a80777aa7f3c8,bd74d6be4fee0df4b2808e9f9e8201f892436c2e0f5fc5f35dfdcc26f43a7a8012e802754730c7ce5df74578639cbc90,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.025005556,0.000000000,0000
4,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dd7e7a49b9893a2863c30b61ba541ff6073e638ac0a4d1400aa9ec78d537f55aab307e945ecc689c010d597f0bbc9bd3,76ea5190bbacf7da86ca4692f1fc953cef9f3ee9b341c6db29575d05ae4ddc9cf39914524c4c004f8a82dcd9d1b9605d,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.024914804,0.000000000,0000
5,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,949916ca42ad82dd98f1c8ef7854177878297a482ef2a42e12d54f99e05a32c9dfa910baa847de90ac8f0ed18770ed1d,05d3319572162a23d894032c93a655147ac29e02b575335a1eda005783c514a868526ad562aac6069631082e668ba590,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.025029008,0.000000000,0000
6,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fb728c369366fb41760b797dd833f92ec3261b9ab422916d688331d088315a03cf432ab328fdd7f34b463f6f2ab9359e,d1fc67bcdafac51ffe3f2a3c8f2f4de6e784ceef63dfc8853ea1cb6384cbe44e92bcb82a0076600743b98a96717bef95,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.025011770,0.000000000,0000
7,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,306fed0dae5f449a46732b34b0c6632294892123258da389b3243e2ffb8c50f2365d7f4098c23136c0ed061c4058e84c,83d9a8315ceac2fbdb7dd02dc5b2a67d31f2116504d4cf17aed3beaf83fcc485ea893935b7d2c56fc4a11323f193564b,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.024907721,0.000000000,0000
8,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4366438f9b0490bfa55482fec7e44cbab5daf382dc7538054f35c00d2cdb3d6a306e7509c81920dde82fa1a03c416ee2,3d66273914268d51fd042d8cd877dabb8670958cf132604f45518a510bc78b1a90aff252c617fe69024ae2cc93fff0d6,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.024117594,0.000000000,0000
9,001b,0004,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8b9588b83cacb88192824af7832020973d4ad1efeef1cf5c5ad85f31083aceb3a4bfe62b376c3efe8e10b0bdaa13a250,9e9c4b222df96f3566bd0eb50acc6b9c27073b13709252a9cb76adc93f433cf8a0639b506658879559e7e6859d09cdd0,e2d4165d420f4e54793c96f1a46d4b04edc263034e9b1844a78d5631fc104d45eae5efa2d091c513be62cc7281cdd047,f138fc705e91b484a3bd0e2c65a3446f233ad6bbb022fc986c1faf5dfc9406ec9eb89f44b6e74bb062c3339d2ab910d2,6f82aaa70d8b0bb3e4a46a3554d123d365e3903606a1c5cb205d3a813c538975f79875d7add92b376f6cd49c2deb6589,,,0.024959781,0.000000000,0000
