id,x,y,private,duration
0,e41f1f94c501c83763c4e0861e7742ca040e63ebef19c4022f751835ced75074,53ffc8c2fb72e8ffe8faa79e615ffd3b9602bef616edf186a4abc85bd1b1f2a5,6b4956ed52835eea700bba3ce61a4522e291659c2612b5dd208b42478d210b21,0.079434701
1,6123b96b0a4049d262a4cc97d5977151e53d5e576575e7b50befd68f86eb3955,4992e7ac062933745229d03232d522a72b33c651d751f7c331acc5adf6ad99eb,5197d4c43b0d9ec988816d19fbf9bb1be71461804e8f7cdaed2e9561e874c3dc,0.078430079
2,b9602b64c654cade108f35cd9050a8a3de444fb05019bbe2ef41151beaf5cfa4,bc417d48d3fb140f6a53a33b0ce0ada3a6e18ad2639f6d0085ef7b3bac04cc7b,64213342447aa7e0f2eb35a8a3804f16caec77b6167c3831be7d8892da999b0a,0.078427916
3,1495839f288b9f5ccab6112d4a9cd4693ef9ab8eb3e8217552cfe3f6eb3f12c7,508d7d026074ca9aecb22b3191f06913597f5b78973d09b193166bd0be88fe45,880d912e86200f9b087b6acac0da91576431d35698a9f5cc3d91cc5d4d634f5a,0.077414482
4,d92c2c8849820c34638a2dc131d675edfd88e0a3107ad473da8c7b7775f9dd55,b4abac15862f5fbc5d5d23d4840894f69da41726aaf9eacc27f2e4cd05368f48,3bbb9466e3da73b992f32a07b173bf73de4aa270967c4a7f5aafc80d86c8ed97,0.078426564
5,45e84080164341d5a77c68100877af33846a6de2a9e8054c0bfd1df2a9da7fed,c6330ffc4445de073f56aeeb81f627c6b8a81894eccdbdaf2518c84363e0cffe,550606a11f92c1f3122b36e5e0ab9ecdddf2880d445e585bb4729be90f167c7d,0.077425508
6,5b41996db2480dd5713444b93b4e6e253b39658601cea68bc0bb35f123dd1dcb,c71edc805210ee2077f7bd1109331cb2408804acd264dd7cb9eb082c7d8ad116,78f43436a01fa2c46b2cccf9166e59c9a3d00707b2612d27de17029fce016b65,0.077411978
7,825315c9a7d67bca74e747efd05f7d573771f0abbbc56bb73d37a98ce3dda4e3,d12b590a9570e412f3014908bfed632fd1482af9bdeeda6da95ecc7c9980bb8e,98e4d3b668c382be26ce7ef236be1b5081f3608099cc16d076f9c7c7fb6d407e,0.077418828
8,bca2be1e9e2f5194a058ca0a3a3e654babaf181cb096f62ed344b0977be9eb73,4059d1e7fd8d718cc5ab8323053bb9910fce9828db33f437d50a4bf645df42f1,b1408f626dea6cba5b8c8ff81ed9863e8510ab76fdfd0b068c45549449a330a1,0.077424857
9,099eecf7b14685a88e11c4ce5ad4ffdedc7d00c6b14fc1c92038dd2bf29b4b53,f4be1ce63ac8301eeef1fa5f998a799a56073335f97f3b5d525e8ac06a3c6fd7,1c49a4ade11cae2f30a5a2894138c14b24e10daeccb198e5d85c96f8cc720ed8,0.077419559
