id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,nonce_point_x,nonce_point_y,duration,duration_extra,return_code
0,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a32484856a8a356acf35e7c0c61cd204c879af71e781e5d18afff0852692e3ee,1bc183ea18e14c6b864cb1a4c013968504a1db16c3d305fb7a5d6e285e5aa73f,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005999732,0.000000000,0000
1,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,405b0fdef48c8d556bafd7943279a481ad7ccb3ed1105c30d0c1433c16c428db,399a89769023056f0734b27a2d831ab0333b07dbb5aa5f40d148923277c018e7,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005994942,0.000000000,0000
2,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1972e0a68f8185e2179b203d023e98d009421511cd2e08630e0249edb22c05fd,3bd2a1d494c03a076576668bc1293b35758bd62fee803e5d45fc1a36e42496dd,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005999621,0.000000000,0000
3,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e8e297dd95ebcc10aad88c8aa33229567ef9ecb37646cff2359b74f8bf1ba39b,b9c4d6e41c76c06170b2adfa2eec51250d850f45d0257a01a099aaaf4c3e2322,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005997327,0.000000000,0000
4,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,de8fba17e7dec43d05f386d8c019871b7c42d311b6343bffb42b0c400e521ca6,9507303e80875a8fb844a0d2caaf6b07420f5b2319eba5750392c9ea177f9272,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005996595,0.000000000,0000
5,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a688d574d701a2d844a2a1c89ea459be181e13f07a4d77fb13af9e7f5f3d4c91,c60b452f760ffcd90175c18179a321b6809033c39afd88e201da48b469695a51,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005996154,0.000000000,0000
6,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fd6452946cb07a3715c6669ecfdc6c91157b8a9daa6fa2ce0054ce25e7e8c1a3,d822c5fe07feed850ea89d79f050c16da7cfa7bfeda06eb978e3419081eac740,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005996755,0.000000000,0000
7,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,470ada164b6362c2017525ca4ce678557af509e23fd615d3f253fd5680dc0e16,f51adee0755a274255713e243d7e06af6174375607cd9ee9e2dfec681df3a179,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005996495,0.000000000,0000
8,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8364f6607bf8ff62cd7f2da0d7a3d5d9228922c222f0798f57c361aaa60ba387,c0037a39c86d8b7d2d3419f2e1b08b051334ca35c83a81a9a097a3a6e9c222bd,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005992828,0.000000000,0000
9,001c,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1dbeb4929295975f969653917b611a34c92b8e29cc5b132665123dc0df0fb474,0cdb8d71078b2bfc4c8171b012bcc80c54627744b1ef948b9a84d9bfbb52a742,98ecbe9d48c836fd1bcba22190eb28bc3ffe16c31d999bb445c1fd4274d553e0,dd4b42a275eb899876c13ab97dc75e549dc8323836dae236077b4ba25f8b1ddf,58b3aa70e2eeaf307ea9d78990e56d3ce532b6f9bed4b8574822ca5b6b3c61b0,,,0.005996575,0.000000000,0000
