id,x,y,private,duration
0,b8adbf7dc3e0c10fa58c2c22e418753374286f5f9d8fb52f33f55fa6ebd51fbc,3bfbc5de412ae8388a555e1c03aa81a3a4d22dba36cd3551aaf6798877776806,d8055ef909f5fc862c69c0df105587a33c3a4d1e9468b554c2b29d0c3e2b0af6,0.129756456
1,46aba98b7ee67c6d4558adfd7154a6979464fc64fcbd87c33792f16a9079daac,495932b60543efd706a955c868de8d51fc1b0be2bde49f5366c791507e83b14f,d238b8635343b5d6dfc25cc0fc383a76ead99e4f6b0daf680611f4077f3b0533,0.129738792
2,7f5adce98e512a06bd7cf0b53f384994f87479e0502f037c2a235d2f14b71750,5865336cb81a0659eb2c26ef67865eb72efa663b9e7fa0c581b9f2a6f33e4c3b,1204004651601640083d4be1732b7cd28a5705c20f5006507cc0b31fb27dda62,0.128749230
3,6ba58d212de62b22993e29b2e405d985e715c35623eb42046bd122ededecf3ed,e7510bfae67342d17fa822d767f39e53f814e498eb146464f72964caff00196c,00e0e9ca99219c3b30e1ef2e2cb2a478725ff7c08da25f489659561cd8f95d8e,0.127892974
4,ad94083a6dbda0386c65cc032b777de702b1f96aace770acb380007789a88f3d,825ca35107bb21889fbe57a358f1233e8587dc5dd76dcae4b8f92e35c3c734ee,9c98f49dabb35613e7f7512ac0f6345e01d7fca983efa36a38b95111b646c5f3,0.129867201
5,643f30209c1437ecf98b119cce3a293aa47d2bd745955343946897fd966f220c,f2fb116afb09138500ecbc8b9a5d5a75c5c3cdc2402362d0950d4e3b1330515a,0da63de506fefb1e0f244f442c594d9bf36544cfca24673ee88af32a18a62554,0.128188045
6,2c7b538345843c50a4fc7374b89f50b7bfa872b2bfd7501f702984f0dd01134e,a92a469c62eefed0a9ee1b0e1356fd133054c4f8eeb5c56fbcd7770f8e385a80,cbbddaf4a03760a70d0dc0b5a6efa57b7b18f13298c2caafc8e80b13d91761fc,0.128739340
7,8d42e7aa95a61bdc3fb877cdbe638a3993480de92546dfec7a2580f9de70f2ae,fdc24cf1a8cafa0c54111cc4b62e35bb3ca6ba9ac621fcc0b9fe80675a8aae47,9c353fc02dcb723cc2c18342ee50de8387ee73ccc2ba2cf61d7401de4c85f763,0.129866980
8,c31775db6f150ad896490faa2c64a7d03892c7c9ea93df611557898925378b82,0f97d23ba1f6b44db9b3b37efe313f5290c8e5d92fdb0ff02d1d40c3843c4651,0bce179ac80741fce6bdd775677ac56dfbbed005d833ea4260f270340bebf86e,0.128741625
9,c1fd10eab1aab8f46cdd89ae5e4e03d61aed0519245ee33c54ba878bc39d9777,3b1dfcdb328ba16ecfbee3faa69b5d9e8b7b7aadd08cbdb85ca0aa01eb81cb95,aa41bdee948ca7be54df22cb902cd998907f5615d1761d3fd4f4cdcacdc17d7a,0.129739032
10,86a93aceb08663bc9ab9e7fe51c08eae4deaa778da9bebb16c93f787e550074c,79c3b3ea66d41dc1d3b9784cbb745b1f45ff59f6294ada3d8c14a99c738c2644,d98c04f722695514a3cb9374eca7463a88050ed10bcd2fec3f42b68974164db4,0.129744584
11,a1b8bf840a3d76db3bdafe3457b1abda11fc706d46228b142c7c48c6174dff20,29c2612dfd27c6500ae8ccadd9b71ae5087368ea65c71d9fcbe936ad73a7d6ed,cea7b62ec1c5602d216e4ad88a74a72a4003d0bf5fd6a510eb7db90d5f6231ad,0.129870346
12,a8d73a644a6bd3e2a15d8602dda0fa11d6b3bc3b7a5fbf0eb647d7097ad8b1cc,f54bcbc69fa863afeb0ba49e8053452e0413142df9e5b8f17b6bfde22ced9800,688510ca6f677baaca8674df313f0d8d7eaacfe3656fd55f74c84a0e0a3b6332,0.128866206
