id,x,y,private,duration
0,7dc4ce37f8a7ea86816e8ae8afeae3cab7ce54aed652171ecc8793b3a90c9745bee3635a2c3643a355b97e79216cfc0b,3f6b15d0e6f8b2b3d87490b1004e06cb66b12586683f0e36bf14d0d2bdc7409ab0ab66b4792a42c0af5fae9e3a0d928d,8c00666efdc8f7f58a8cfd17de0216918a4035a381fffc4cd092be510c29ac4e2d2d4e7a2adf181a0c2c693cdf469cbb,0.027589307
1,2fb84580ac6c96a91a7e1c6f1bb0afc3a81282247119663a9bf8f1b1128a8099e43c9200fa491817366602d41067df9b,a3060583b94c604ceb479df3583767b32ce10ab689cdbeb0c6a9587846c99691066900ab53ef2090e0c24237c4f41159,c1204364496e0208f62878bc18c042b0fd3bd035de9a203c7d220b6d08fdf94342656cc7845358e49b0d180773608d19,0.027868196
2,8687314e8072c8a5c3d3b6a83ddd5e80a2af998d1f2ebc613a2144877f4e28c6fcfff8f25d278a7e4d31f87897abe5f9,a773b20295b82abdbc5ac123050ce8f4cf686598250648d1b6de102231800d15bde2e5d0b02d03dd7a8c29249fbc5cce,2e5322e922a39a2130c353fdb5ea835b91ec9a884e0d8e23a53ca5e5c0c9146387e23db63b0a630dd34b8d0481209f3a,0.027986264
3,b6e7cfbfee04454a7a9378132ca7bcf8c080f13bd74265aafeb9d75023295ca77b20a4de6b8584a6a6a30c1c3cde3a0a,48d5ab9f917bc68fafdb3dd17a03b08ed0bcfa2118a39adb5c00a0634d05d02afad801430d98a75b21d9c8a22360120f,20b50cca9ba37eb5000e48b479feca9b2948325f1f8a2788ddd93699ee4839208a2ffa97ada2c21ac43727a7d88350a9,0.027415401
4,0761959cc0781b2412586080e84785a0ed3dc8ad8ff20248df313bed83b1fc348b50ba2c264b1e7d0dea6831b9a29f5a,8211e01a57b38f495207731b93f6ef45f1a39d3ed8d4894fd28f615f49543005c01f9fd9133939cb77083902d70b700e,9f84f9ad7e451e3eddfe07aaa0d8283adf41373dc06ff439d6131a032e0e70b9c6e2195279057a43c9779a5a71e97446,0.027668134
5,072c9e6b0ff0bf33087bd5530ac22d775e776303857ff50aa66414f852dfe2bfd52d7df2363c4c6fdce6181068011b60,66ac406535b3e13bd2ba46937b4eb3c76b1c85bdba4f8c5d08b965d763ba0ea2cfe3f6d712026809e92762102af99d7c,7a3c125523c81394a16c10b43565b2df08414005e9a8c0f58b26409ea0c825350a3e017e7fa6cfcccd21882cc5457e83,0.027546311
6,c8d715316d424f9d67636273b4d574fd6fedab5cfbdc5bfefff344bbd321aa73f5ff1ba2498a572a471cf503d0e3b9a2,98f99250b430e1e3aa04b9dd4ba1301cb8a5779f757d5d95e45fe3b5c0a2180361c761661bb6469c01f6048eaa814606,4096f34c68bce7a271692b095196599ce39716d21349d0a5bb978dc3150abb71e81d7f3666a3577b291198d8f373174c,0.027603308
7,fa2fc8a55550e2233412becc81252066381282648ef43f26e9094ab66b7ad6a5977168ea449517a7ece884b0f828e950,30ffcfd0361ddf5ddb0693f0152e3ff1e47af32d99958aa233681cdc4197807811416b65783e6acb870b1c5af5a1e031,318fc60cc5b112348e748a98b56d18aebd3eed0b5163441054c40defad2030909492f0c6dd214446ee7dfc54fa6279da,0.027410733
8,7b14c9b7d0e891ef114d2964d82cd66f8ebc26eba6d4aa459a066eec32ebfd9fd59c9794ef5ed36b6de7a098f7ec4121,57161d1defd1a99754929e5cc90ca1d10574482eabebbb77071d5fc4fc8299731b24860ade0b5ad939fc451ef62a5b3e,894cfc2016cf07ae10e7eb8f8079f4ec96f14ffd9cc58cc1deef449257bec8cc65b461a79ca8d60f226a5333cffa990a,0.027430218
9,b6781f9e612f84b3046e65fb90d04cf3499f6dc9546abf703070a701cf2ffdb77375d174d5ab6143fd54ad4a3de2f597,32ee82d4ac4f5a9b5df5c9cc876ab72b3fb70549e748a327e53a389bb30cef8f4f0161a901f9f16e23eea7e559eb19b1,ab951bf130e0b9f523b5bc749703dabb02cb27dd38e6dd5bff4369f639800c4b78734e1c99214334b148dfbe743da34d,0.027613390
10,efc1a32ac9b06487974b321dd555dac1db131731b269b0afe6e31136c7ff94401d059a8d8ea99f404b538405e9e5c804,a20498be3f4b8b0acdea914cf470fa4f600aa206b093804e76d2d03225d834ec6954a527dcdaa6ed34d391fa539366d8,ebd9ebf12d5523b517968023fcae12ea1848d4f7b4a5a6738b007fec921993f6d04a81fe1a806aa0243a41ebd66b722b,0.027858773
11,37ecda385dec21764043d9fabe11e3313c62d554cca65b09ffd16fc59b811e03abbaf7f70fbc62e1456fcf933b8f044c,c308551605c8c295d2f9970443ebb17563158f9926ad599a8db7b3e8e291c2b9bb4758f59220a10c43869126c1dca47a,6023fd931783d1132b42230ebb8eaaf627699a42e81927a59f51ebbfb7d9b6842b391539a2ac682e90ba974b9ffb0b31,0.027660129
12,0bb9c214fc8da12b96cf0f28d4da37e2857fa5312a8a59a9029029c044f546f03c184fab1f97e45a5c3fed6fb9cb589c,db040c03533ddef5fc7868d2f667aa77e4cf2f0a200be07277d49afe4f3d40a7bb23f39e1583a91ddfb60c87525c4f22,a7ff972d668ff25cd3855ab26f48a87603894ba40a667f776a3a82c79d6541c37e2db7795c1938fc54e92cf1027a7246,0.027799898
13,45622aa3f39c40362e5ed53a4d5211fbb3eff7e0a9ffaba70fc19e2355fcc67297433f380471a4d9bfd29197bd13cc38,60edcd51a6a34825883f087496dffd099dce9ff9b668090cbd1771ba9036cd7c7af66f0f8ead552838306cbf5440cf6b,2236d4901335e6de6ad59ef8fb19f342555b322298cc988ed2db8660cfbaa0b3fb0f4ef3203cb7df601e7870d2d638bd,0.027868166
14,256a050bfc6d6e04530ee0d554e6401050ab67a72a8fc188b39bfb939da11b1defe712ffe465d81ce37d4d952c773574,e692c39f6f7d9e6ca34cb6cad9982d22deca37a5002880e356bdb5d8e23de7bf9b13f68471f166fc0c9f901ad84cd961,17de276ba6184f1e66a9e14e447f5c781f77ade0f8dfdb5960226cb576f0ce4722117906cab060d31cd6d86582cb919f,0.027757391
15,28f2c807206b58641972227432bd8cec1b334336f9bc7a02e0a206a8ba4d6f70c8f2c93d459d1580f22f18ca9743f2dc,665166a91db071b6fd780c90dee079578e546d9c8dcb7bd7964152ad5220d93608dd29536c02f558776f509fb50e3ede,517ba7f4fe6a52ccf81853d105176acb77c88f9820e6e977aa2f140e998ea7d3a628ff6d24f34d5f94302861d40e973b,0.027406675
16,203b7f2cee5459f6a323fcf797c5463b0e610b5a58cfa3aa0f7a25b0e91739221817e4cdbcec54c2ee67e3fb6cd1f1d4,1d372875b4317d8c301c1f4722b51cbd59734f774c2acf4c2ff89d090cbd47d0c777b37aa52ed73b268e501618194d0d,8828ee757efaff9a4004a06643194f4441c02ab18ee94bfec92fbb1bd1920bfe4ad7efd5d46b65b4772ffeaaca043289,0.027730919
17,6843e043c5ba883e27a33a9a33b225fdea2ec38a761f181f4667883c7e77363f05a1bcbd9a167a516d1f1c326302895f,c3b018faefc046a05487a45dea54c37f1e0f4ceb07fb3e3cff66ed6d6f57aaee41cf7ed17ae6e72282c3c61fce9abf98,10f01d5430b98aff9ef52525c8be53094d77d2711bf552ae8b6f378a6161f5a45d74eb7f1b562d7f94d08bb056f8652b,0.027858726
