id,x,y,private,duration
0,5feba60e04db34778e5b989c44417ba19b6c28e40860e3a2f5eab504e5fca6cf,3aa67c0e94024252281146c862c5db89fb3677a91d7cc3975d8ce03aef7c92b1,41a239a12d40fbe8b5dcb94aa8bd834e8ff87c68e80b2ef2ce216d58bfd2a280,0.011818331
1,a8d0709249e05dca9cf4d6d2bab561c6f6f7e985eba30cbe32ca1be789b1a550,1c84a07846b2289f535b7d40f90c54f641672d56683a51d7b5d61326efd36146,a0565bd95046a35ed8aedba06fa1894c88ea077e414d3d20cca297213f26a07c,0.011928053
2,74a17c4bd311e2929882a225223a4a8a7f815de623dd1983a9ab717d209ce81c,45c6f22f887875a910a2f6b9d370d5b400f973ba24867033b5322a80fae8cec8,f7a72e76c166d584ecef9ed42b29a727cdc13b2c561066eb5e724bec24f1e222,0.012157690
3,e5bcb0f9fbaab643b037a7456fb7f38dfa36352cc6175da7f58ce0c3d546167a,f1afa348ff0be2e67596e18ab6a044f1b8c056692189f6db4b3055ba5165d2e9,c036142e3693d2a1d2601f2ba7867b878cc06d350d9062bc7ba60fec5248780f,0.012273766
4,dc878ee3ddcc3ffbd3f98a408c8f98c41052ff10f3885b45fd06a883c8a2c89a,38083830d1eb14c71ba88eb82da7c26e0db52d9f30f774008fa4ccbd8a8a0b5d,228f3dfc53aa3e32a6066bff4cb7a48d9ce7401aa2e6287325611bcd791cae40,0.011779150
5,e076f2856972e621495fbe427055eb347828f4927cb02a0aaadb5410976aad02,72fa0b5892f1b3a155627c540b362f3d5962ab95a42fc9c3619e4a904b359bd8,672738f969fafaaa1ade78277ae2d0d00bd76fddb725cd37a17d92c4ec5a1dfd,0.011842078
6,c4d5bc20c0efd1c981e90db7c69df3e25dd0e3a66b935cf6d9c71c9de43bccd0,5399fae584c446fc5ea9a078eac3ac001736fcfdb7cb031c837bb6063e808cc5,8c84af2bffedf3f89eb2914e6efde3533a1436f23b780b3570b8df53ec00ee80,0.011608808
7,45aea7dd2dd447a4b795d5a7eae9c139b5bd7642cfffd4a7701fe20287832041,a14759bd0322791e0ffd5318f2165fcff07c24961e39672534dfb92ba3ca6ba5,c1b931001080a196c96361d91a3676814980e0a630ad6c4838dfad56b8106184,0.011873646
8,dbc76f351fc03eebe4fc1099ceff81479e06de7e582a51d60c434d3b121bfac2,1be87ee067fc3462eb6ec81ea63ae16887ba833ffe5476a99c26c2f608388a3f,5b0287c9e6791e3c6754816c3050e28cb19221e467e061d3f0a9696c47a2e404,0.012118579
9,c35ac03935d73c5b4d5accbe9a1cc4b1dc734c2c3b00b1faddccef99217da596,9f9b9666348c65c12b44c1817637c4e8b0b7e2753a59777b5cdb8b3b8178fb2d,262d8ba98d9d1a2bb1e52abf113d533f1c396f74c5d1d97622f3c5a4557bbbd9,0.011887964
