id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,nonce_point_x,nonce_point_y,duration,duration_extra,return_code
0,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,424f98cd87d9f12ddf86f92b8ca74e2c01d0de6390d1c2a960659ae925e4f754,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,fb017a1a96cd558a7aebb07bcb66bed81cecf4bd5cd91c6770ed6abf0c16c872,bf72bc48b178c075c4b3fdb128142bbb00c4c686c269f24256feff289d023eb8,0.048454968,0.093527596,0000
1,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,27b15200cbeb5e30c3d7b3113885d3c206e52cde13800a4cde0c22deb422a1c1,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,50bfb9e7088ff96c210315144e8b5ce34518dfb94449571a7f6b96861c3843ee,74f6f530fd42775cab2a5b06cbb4fa6b94e24888f9009983145801c4c88068a5,0.046928460,0.092516473,0000
2,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,24ea0375693760145f201ca3dac22f2a860c2e91d83269140f5d3a3817e9865b,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,1fb8452a32203a72f8ce0dcfaea7c11584ffccba5d4541c728b6357d7d5d60b2,7f81a56492ac8fd0f88162ce10cfb1b09219a9f3d836a9633fe1cb1613c9fb53,0.045915207,0.092481447,0000
3,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,520a0acd8d23fc20514fd550889d190017f553326a962786b63189f7cdadbb12,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,38d174af39f768eeed19ea5ed7db7a3c9fd0bff80a31da6be3c5cfa2a5aed40d,b6bdff6eb020e9913bafdc5da746a6d9c8ae0ce1d1257c7803897ca585def4ae,0.045762947,0.092316334,0000
4,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,221dc44af26324719c91c6b35a9aa34aacefb4e1c08a45d91a1b92f27cbdfd63,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,ef5afa18e791d3857e249934529622462b651f3d66efb0b0702ecd04ec77d14c,66277d196376b3836f1b5fe246087bcaaed1115e4898c39695ddf9d6e583f66a,0.047448386,0.092478881,0000
5,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,90e606775d1e98bb9cbaafc6e7f32d57e8f2bfd9505f330534a2503c1f733708,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,f2124a94142a9e39e20089c2b08cb3593e71a1b19dd5168611322e09eff547c0,b7c3676476ca6d08ede4a2a4e0f4b8980285ec70c66ff54c408df89a25533ca2,0.047954699,0.093018163,0000
6,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,abee7e7946fd7262c9a9947bca5c026ec53492c3fe10a58f4f690e9b7f643c85,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,706a8c480ed675574c191157b192ccea349275f26c23e8bd751b38ce5e9c6f14,c1850b38c68c449d3665467218a79e961f48e38816adc8382de0a5aeffc6759e,0.045916088,0.092358480,0000
7,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,198f22d3852d0c6de03ef5165f9d8a662a22562fddff834878b63cacd2c2e76b,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,c5947b8ff94d407cc8a879f453382736a8c727b6f7c8aadda3f549ab2467148d,3b3d47595bc42e6e8e66bc54774d07544dc7e6759e26175e72002203b7277a75,0.045911570,0.092495700,0000
8,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c4655e98b21386baa2d71ec3fbb5a290dbed24018ee6a8e0e78c4b4308a0ab71,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,eb5c1bae3a7e36153f17a15255492953150a58c01694d9a80dfab173e36f73af,63ce6e93bb96ad8e3edf3cdc9bdff661cca3cb5816c5e271445da0a1f1a4f7eb,0.047446133,0.092489164,0000
9,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8ffffff30dbd42296ed8cf9e0ee1bc31bd39ef4fbd3db2eb917890302bad2b5f,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,655d7aedfa2adada5811419a00d1ce8150591ace0e54b22773f09f5b17aca790,f481c4ee9ea16c0fb7dbbd5dc99bb49a4497e6ef438e3fb70756b3f5b03081b2,0.045921820,0.094052736,0000
10,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fcacab628099f244a881438ae8a426308864921d7f56e266bed9d2f33acee396,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,03a758b2d580096b5cbc9d148997d5828bd713586a1387b172da6efc9e126824,95d41ccf12c415eb559f9454f4e1e8ca8ead568b910d34f1fd007eded0d2d53f,0.045906981,0.092515002,0000
11,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ce9378292f4387892a767772f0031896bf8711abb5ffcc2be16ff376a360d978,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,2173e4661bd7b27a312ddb60fed13d054cd52be124a706509b88ee60ea0c7031,ac72d6f745bbbc29bc332f2138826db7ee08702b1474cf289de45ced43ea72b4,0.045912305,0.092516051,0000
12,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7fcbef0b370ac59f7968bcbff169db79650c300042087194a24bf32e6017d7be,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,1f7d36dd03e06aea6a80f72ff1b253d8dc3928fba955ae2ef0a02b84154d4a4e,3baba5c3e32f7242c2f69baff866ae53370dfdce9d3f1c218743bfe2ef79b6d7,0.045918404,0.092518950,0000
13,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a9a397d8e7d0ca044311a91b53f8f7b1af3fa668705dd0e7044fe7825195dff3,ce1a32834eac8684e761fff547e9c54155037051d83f95361e3aadf28e7c7d0f,8336ba2358d2e3e1ef4dc736eff36af648be02690d5a88e7e94637a79dc5e4ad,f64c8990097d0c407a7ca0bdafffb40b0eac89fee1dbe4e55d0dfca9bfc715f2,7a44c5d302df571ddde63186e4c856cc34c3216b1db99c85c9ec02fd580efaa3,98156d1388c5c4cc343e5069d5e3dbf354f2829f8414d51d29a383a77d96baac,0.045916323,0.092512153,0000
